timestamp,sensor_id,value,priority
2026-04-14T08:11:27.593327,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,ACCEL-004,47.433,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.976,LOW
2026-04-14T08:11:27Z,FLOW-006,120.563,LOW
2026-04-14T08:11:27Z,HUM-007,31.215,LOW
2026-04-14T08:11:27Z,HUM-008,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27Z,HUM-009,96.942,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.311,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.397,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.059,LOW
2026-04-14T08:11:27Z,TEMP-001,83.798,LOW
2026-04-14T08:11:27Z,PRES-002,36.193,LOW
2026-04-14T08:11:27Z,TEMP-003,26.532,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.545,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.999,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.541,HIGH
2026-04-14T08:11:27Z,HUM-007,31.353,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.513,MEDIUM
2026-04-14T08:11:27Z,HUM-009,96.806,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.197,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.52,LOW
2026-04-14T08:11:27Z,TEMP-012,103.954,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.976,HIGH
2026-04-14T08:11:27Z,PRES-002,36.122,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.505,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.735,LOW
2026-04-14T08:11:27Z,HUM-005,,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.405,LOW
2026-04-14T08:11:27Z,HUM-007,31.429,HIGH
2026-04-14T08:11:27Z,HUM-008,98.436,LOW
2026-04-14T08:11:27Z,HUM-009,96.671,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.279,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.693,LOW
2026-04-14T08:11:27Z,TEMP-012,104.079,LOW
2026-04-14T08:11:27Z,TEMP-001,84.012,LOW
2026-04-14T08:11:27Z,PRES-002,36.275,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.337,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.907,HIGH
2026-04-14T08:11:27Z,HUM-005,44.164,LOW
2026-04-14T08:11:27Z,FLOW-006,120.466,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.363,HIGH
2026-04-14T08:11:27Z,HUM-008,98.422,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.086,LOW
2026-04-14T08:11:27Z,HUM-010,25.396,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.499,HIGH
2026-04-14T08:11:27.593648,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,TEMP-001,84.161,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.179,LOW
2026-04-14T08:11:27.593707,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,ACCEL-004,48.056,MEDIUM
2026-04-14T08:11:27Z,HUM-005,44.089,LOW
2026-04-14T08:11:27Z,FLOW-006,120.66,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.223,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.524,MEDIUM
2026-04-14T08:11:27Z,HUM-009,96.928,LOW
2026-04-14T08:11:27Z,HUM-010,25.587,LOW
2026-04-14T08:11:27Z,TEMP-011,70.568,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.392,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,84.221,LOW
2026-04-14T08:11:27Z,PRES-002,36.12,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.286,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.004,HIGH
2026-04-14T08:11:27Z,HUM-005,43.959,LOW
2026-04-14T08:11:27Z,FLOW-006,120.742,LOW
2026-04-14T08:11:27Z,HUM-007,31.104,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.577,HIGH
2026-04-14T08:11:27Z,HUM-009,96.915,LOW
2026-04-14T08:11:27Z,HUM-010,25.401,LOW
2026-04-14T08:11:27Z,TEMP-011,70.61,LOW
2026-04-14T08:11:27.593840,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,TEMP-001,84.323,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.001,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.126,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.173,HIGH
2026-04-14T08:11:27Z,HUM-005,43.883,LOW
2026-04-14T08:11:27Z,FLOW-006,120.567,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.028,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.543,HIGH
2026-04-14T08:11:27Z,HUM-009,96.821,HIGH
2026-04-14T08:11:27Z,HUM-010,25.478,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.553,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.362,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,84.309,LOW
2026-04-14T08:11:27Z,PRES-002,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.946,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.235,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.872,LOW
2026-04-14T08:11:27Z,FLOW-006,120.718,MEDIUM
2026-04-14T08:11:27.594017,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-008,98.676,LOW
2026-04-14T08:11:27Z,HUM-009,96.9,LOW
2026-04-14T08:11:27Z,HUM-010,25.3,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.717,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.192,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.274,LOW
2026-04-14T08:11:27Z,PRES-002,36.124,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.057,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.222,HIGH
2026-04-14T08:11:27Z,HUM-005,43.711,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.877,LOW
2026-04-14T08:11:27.594131,CORRUPT,ERR,ERR
,HUM-008,98.588,LOW
2026-04-14T08:11:27Z,HUM-009,96.84,HIGH
2026-04-14T08:11:27Z,HUM-010,25.479,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.912,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.242,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.192,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.28,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.131,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.083,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.627,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.943,MEDIUM
2026-04-14T08:11:27Z,HUM-007,30.967,LOW
2026-04-14T08:11:27Z,HUM-008,98.47,HIGH
2026-04-14T08:11:27Z,HUM-009,96.806,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.378,LOW
2026-04-14T08:11:27Z,TEMP-011,71.015,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.217,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.283,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.345,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.117,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.898,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.643,HIGH
2026-04-14T08:11:27Z,FLOW-006,121.095,MEDIUM
2026-04-14T08:11:27Z,HUM-007,30.875,HIGH
2026-04-14T08:11:27Z,HUM-008,98.327,LOW
2026-04-14T08:11:27Z,HUM-009,96.695,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.273,LOW
2026-04-14T08:11:27Z,TEMP-011,125.07,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.096,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.309,HIGH
2026-04-14T08:11:27Z,PRES-002,36.386,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.133,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.769,LOW
2026-04-14T08:11:27Z,HUM-005,43.664,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.943,HIGH
2026-04-14T08:11:27Z,HUM-007,30.843,LOW
2026-04-14T08:11:27Z,HUM-008,98.384,HIGH
2026-04-14T08:11:27Z,HUM-009,96.862,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.09,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,125.07,LOW
2026-04-14T08:11:27Z,TEMP-012,103.98,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.11,HIGH
2026-04-14T08:11:27Z,PRES-002,36.34,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.156,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.608,LOW
2026-04-14T08:11:27Z,HUM-005,43.776,HIGH
2026-04-14T08:11:27Z,FLOW-006,121.13,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.027,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.217,LOW
,HUM-009,97.042,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.055,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,125.07,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.142,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,84.03,LOW
2026-04-14T08:11:27Z,PRES-002,36.24,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.155,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.783,LOW
2026-04-14T08:11:27Z,HUM-005,43.644,LOW
2026-04-14T08:11:27Z,FLOW-006,121.016,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.224,LOW
2026-04-14T08:11:27Z,HUM-008,98.206,LOW
2026-04-14T08:11:27Z,HUM-009,96.977,HIGH
2026-04-14T08:11:27Z,HUM-010,25.044,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,125.07,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.035,HIGH
2026-04-14T08:11:27Z,PRES-002,36.159,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.124,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.888,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.552,HIGH
2026-04-14T08:11:27Z,FLOW-006,121.043,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.407,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.021,LOW
2026-04-14T08:11:27Z,HUM-009,97.121,HIGH
2026-04-14T08:11:27Z,HUM-010,24.915,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,125.07,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.167,HIGH
2026-04-14T08:11:27Z,,83.919,LOW
2026-04-14T08:11:27Z,PRES-002,36.258,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.17,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.879,HIGH
2026-04-14T08:11:27Z,HUM-005,43.75,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,121.196,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.377,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.853,LOW
2026-04-14T08:11:27Z,HUM-009,97.182,HIGH
2026-04-14T08:11:27Z,HUM-010,24.899,LOW
2026-04-14T08:11:27Z,TEMP-011,70.956,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.249,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.034,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.359,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.335,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.808,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.748,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,121.109,HIGH
2026-04-14T08:11:27Z,HUM-007,31.308,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.042,LOW
2026-04-14T08:11:27Z,HUM-009,97.266,LOW
2026-04-14T08:11:27Z,HUM-010,25.079,LOW
2026-04-14T08:11:27Z,TEMP-011,70.903,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.271,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,84.005,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.234,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.451,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.685,MEDIUM
,HUM-005,43.871,LOW
2026-04-14T08:11:27.594969,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-007,31.337,HIGH
2026-04-14T08:11:27Z,HUM-008,98.153,HIGH
2026-04-14T08:11:27Z,HUM-009,97.288,HIGH
2026-04-14T08:11:27Z,HUM-010,25.169,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.915,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.431,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.875,LOW
2026-04-14T08:11:27Z,PRES-002,36.377,LOW
2026-04-14T08:11:27Z,,26.553,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.593,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.721,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.917,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.186,HIGH
2026-04-14T08:11:27Z,HUM-008,98.139,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.241,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.084,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.964,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.579,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.694,HIGH
2026-04-14T08:11:27Z,PRES-002,36.234,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.631,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.763,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,121.089,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.254,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.212,LOW
2026-04-14T08:11:27Z,HUM-009,97.121,MEDIUM
2026-04-14T08:11:27Z,HUM-010,24.904,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.93,LOW
2026-04-14T08:11:27Z,TEMP-012,104.776,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.616,HIGH
2026-04-14T08:11:27Z,PRES-002,36.314,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.618,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.386,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.956,LOW
2026-04-14T08:11:27Z,FLOW-006,121.215,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.276,LOW
2026-04-14T08:11:27Z,HUM-008,98.086,LOW
2026-04-14T08:11:27Z,HUM-009,97.037,LOW
2026-04-14T08:11:27Z,HUM-010,24.873,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.776,LOW
2026-04-14T08:11:27Z,TEMP-012,104.89,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.477,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.363,LOW
2026-04-14T08:11:27Z,TEMP-003,26.642,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.43,LOW
2026-04-14T08:11:27Z,HUM-005,44.044,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,121.407,HIGH
2026-04-14T08:11:27Z,HUM-007,31.285,LOW
2026-04-14T08:11:27Z,HUM-008,97.894,MEDIUM
2026-04-14T08:11:27Z,HUM-009,96.925,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.01,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.899,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.868,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.585,HIGH
2026-04-14T08:11:27Z,PRES-002,36.391,LOW
2026-04-14T08:11:27Z,TEMP-003,26.671,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.537,HIGH
2026-04-14T08:11:27Z,HUM-005,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,FLOW-006,121.211,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.281,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.826,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.096,HIGH
2026-04-14T08:11:27Z,HUM-010,25.157,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.078,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.904,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.407,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.445,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.75,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.549,LOW
2026-04-14T08:11:27Z,HUM-005,43.806,LOW
2026-04-14T08:11:27Z,FLOW-006,121.309,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.291,LOW
2026-04-14T08:11:27Z,HUM-008,97.824,HIGH
2026-04-14T08:11:27Z,HUM-009,97.03,MEDIUM
2026-04-14T08:11:27Z,HUM-010,24.993,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.207,LOW
2026-04-14T08:11:27Z,TEMP-012,104.935,LOW
2026-04-14T08:11:27Z,TEMP-001,83.532,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.574,LOW
2026-04-14T08:11:27Z,TEMP-003,26.735,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.698,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.688,HIGH
2026-04-14T08:11:27Z,FLOW-006,121.27,HIGH
2026-04-14T08:11:27Z,HUM-007,31.122,HIGH
2026-04-14T08:11:27Z,HUM-008,97.913,LOW
2026-04-14T08:11:27Z,HUM-009,96.917,LOW
2026-04-14T08:11:27Z,HUM-010,25.172,LOW
2026-04-14T08:11:27Z,TEMP-011,71.037,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.962,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.486,LOW
2026-04-14T08:11:27Z,PRES-002,36.467,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.579,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.58,HIGH
2026-04-14T08:11:27Z,HUM-005,43.527,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,121.31,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.293,HIGH
2026-04-14T08:11:27Z,HUM-008,97.776,LOW
,HUM-009,97.113,HIGH
2026-04-14T08:11:27Z,HUM-010,25.034,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.07,LOW
2026-04-14T08:11:27Z,TEMP-012,104.944,LOW
2026-04-14T08:11:27Z,TEMP-001,83.332,HIGH
2026-04-14T08:11:27Z,PRES-002,36.621,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.628,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.59,LOW
2026-04-14T08:11:27Z,HUM-005,43.67,HIGH
2026-04-14T08:11:27Z,FLOW-006,,HIGH
2026-04-14T08:11:27Z,HUM-007,31.203,LOW
2026-04-14T08:11:27Z,HUM-008,97.887,MEDIUM
2026-04-14T08:11:27.595882,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-010,25.144,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.062,LOW
2026-04-14T08:11:27Z,TEMP-012,104.968,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.161,LOW
,PRES-002,36.745,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.791,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.398,LOW
2026-04-14T08:11:27Z,HUM-005,43.786,LOW
2026-04-14T08:11:27Z,FLOW-006,121.379,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.263,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.038,LOW
2026-04-14T08:11:27Z,HUM-009,97.157,LOW
2026-04-14T08:11:27Z,HUM-010,25.131,LOW
2026-04-14T08:11:27Z,TEMP-011,70.972,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.999,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.063,LOW
2026-04-14T08:11:27Z,PRES-002,36.68,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.977,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.259,HIGH
2026-04-14T08:11:27Z,HUM-005,43.953,LOW
2026-04-14T08:11:27Z,FLOW-006,121.544,HIGH
2026-04-14T08:11:27Z,HUM-007,,HIGH
2026-04-14T08:11:27Z,HUM-008,98.125,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.136,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.19,LOW
2026-04-14T08:11:27Z,TEMP-011,70.987,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.934,HIGH
2026-04-14T08:11:27Z,TEMP-001,82.971,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.762,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.013,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.435,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.762,LOW
2026-04-14T08:11:27Z,FLOW-006,121.632,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.353,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.253,HIGH
2026-04-14T08:11:27Z,HUM-009,97.329,LOW
2026-04-14T08:11:27Z,HUM-010,25.379,LOW
2026-04-14T08:11:27Z,TEMP-011,71.172,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.926,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,82.91,HIGH
2026-04-14T08:11:27Z,PRES-002,36.735,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.93,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.403,MEDIUM
2026-04-14T08:11:27.596264,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,FLOW-006,121.71,LOW
2026-04-14T08:11:27Z,HUM-007,31.292,HIGH
2026-04-14T08:11:27Z,HUM-008,98.441,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.472,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.509,LOW
2026-04-14T08:11:27Z,TEMP-011,71.094,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.929,LOW
2026-04-14T08:11:27Z,TEMP-001,82.864,HIGH
2026-04-14T08:11:27Z,PRES-002,36.87,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.775,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.396,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.463,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,121.726,LOW
2026-04-14T08:11:27Z,HUM-007,31.415,HIGH
2026-04-14T08:11:27Z,HUM-008,98.465,HIGH
2026-04-14T08:11:27Z,HUM-009,97.42,LOW
2026-04-14T08:11:27Z,HUM-010,25.482,LOW
2026-04-14T08:11:27Z,TEMP-011,71.19,LOW
2026-04-14T08:11:27Z,TEMP-012,104.777,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,82.793,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.961,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.763,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.572,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.628,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,121.864,LOW
2026-04-14T08:11:27Z,HUM-007,31.352,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.316,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.581,LOW
2026-04-14T08:11:27Z,HUM-010,25.325,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.204,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.782,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,82.627,LOW
2026-04-14T08:11:27Z,PRES-002,36.843,LOW
2026-04-14T08:11:27Z,TEMP-003,26.759,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.541,HIGH
2026-04-14T08:11:27Z,HUM-005,43.582,LOW
2026-04-14T08:11:27Z,FLOW-006,121.987,HIGH
2026-04-14T08:11:27Z,HUM-007,31.285,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.226,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.693,LOW
2026-04-14T08:11:27Z,HUM-010,25.149,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.161,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,47.924,LOW
2026-04-14T08:11:27Z,TEMP-001,82.712,HIGH
,PRES-002,36.676,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.778,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.625,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.465,MEDIUM
2026-04-14T08:11:27.596691,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-007,31.272,LOW
2026-04-14T08:11:27Z,HUM-008,98.04,LOW
2026-04-14T08:11:27Z,HUM-009,97.555,LOW
2026-04-14T08:11:27Z,HUM-010,24.952,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.018,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,47.852,LOW
2026-04-14T08:11:27Z,TEMP-001,82.824,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.769,LOW
2026-04-14T08:11:27Z,TEMP-003,26.805,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.566,HIGH
2026-04-14T08:11:27Z,HUM-005,43.288,LOW
2026-04-14T08:11:27Z,FLOW-006,119.97,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.38,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.925,HIGH
2026-04-14T08:11:27Z,HUM-009,97.682,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.007,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.864,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,48.042,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,82.668,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.761,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.61,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.582,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.317,LOW
2026-04-14T08:11:27Z,FLOW-006,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27Z,HUM-007,31.329,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.853,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.656,MEDIUM
2026-04-14T08:11:27Z,HUM-010,25.195,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.932,HIGH
2026-04-14T08:11:27Z,TEMP-012,48.019,HIGH
2026-04-14T08:11:27Z,TEMP-001,82.656,MEDIUM
2026-04-14T08:11:27Z,PRES-002,36.641,LOW
2026-04-14T08:11:27Z,TEMP-003,26.434,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.504,LOW
2026-04-14T08:11:27Z,HUM-005,43.246,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.956,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.324,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.731,MEDIUM
